-183.800, 80.200, 0.000,  0.000
-183.800, 80.200, 0.000,  0.050
-183.800, 80.200, 0.000,  0.100
-183.800, 80.200, -0.012,  0.150
-183.800, 80.198, 0.036,  0.200
-183.800, 80.197, 0.025,  0.250
-183.798, 80.190, 0.176,  0.300
-183.793, 80.173, 0.364,  0.350
-183.785, 80.149, 0.508,  0.400
-183.775, 80.113, 0.798,  0.450
-183.761, 80.063, 1.038,  0.500
-183.744, 80.006, 1.184,  0.550
-183.726, 79.945, 1.240,  0.600
-183.709, 79.884, 1.253,  0.650
-183.691, 79.823, 1.262,  0.700
-183.672, 79.763, 1.262,  0.750
-183.653, 79.701, 1.275,  0.800
-183.633, 79.640, 1.283,  0.850
-183.613, 79.577, 1.300,  0.900
-183.592, 79.515, 1.311,  0.950
-183.571, 79.451, 1.327,  1.000
-183.549, 79.388, 1.334,  1.050
-183.526, 79.323, 1.347,  1.100
-183.503, 79.259, 1.351,  1.150
-183.479, 79.194, 1.361,  1.200
-183.455, 79.130, 1.363,  1.250
-183.430, 79.065, 1.373,  1.300
-183.405, 79.000, 1.374,  1.350
-183.382, 78.934, 1.398,  1.400
-183.360, 78.867, 1.401,  1.450
-183.338, 78.800, 1.408,  1.500
-183.315, 78.733, 1.406,  1.550
-183.292, 78.666, 1.411,  1.600
-183.269, 78.600, 1.411,  1.650
-183.245, 78.532, 1.418,  1.700
-183.222, 78.465, 1.422,  1.750
-183.198, 78.398, 1.431,  1.800
-183.173, 78.330, 1.436,  1.850
-183.149, 78.262, 1.445,  1.900
-183.124, 78.194, 1.451,  1.950
-183.098, 78.125, 1.460,  2.000
-183.073, 78.056, 1.465,  2.050
-183.047, 77.987, 1.474,  2.100
-183.024, 77.917, 1.484,  2.150
-183.001, 77.846, 1.492,  2.200
-182.978, 77.775, 1.496,  2.250
-182.955, 77.703, 1.502,  2.300
-182.932, 77.632, 1.506,  2.350
-182.909, 77.560, 1.513,  2.400
-182.885, 77.488, 1.518,  2.450
-182.861, 77.415, 1.525,  2.500
-182.838, 77.343, 1.532,  2.550
-182.814, 77.270, 1.540,  2.600
-182.789, 77.196, 1.547,  2.650
-182.765, 77.122, 1.555,  2.700
-182.741, 77.048, 1.562,  2.750
-182.716, 76.974, 1.569,  2.800
-182.694, 76.899, 1.576,  2.850
-182.672, 76.823, 1.582,  2.900
-182.650, 76.746, 1.590,  2.950
-182.628, 76.670, 1.597,  3.000
-182.606, 76.593, 1.605,  3.050
-182.585, 76.515, 1.612,  3.100
-182.563, 76.437, 1.621,  3.150
-182.540, 76.359, 1.628,  3.200
-182.519, 76.280, 1.635,  3.250
-182.497, 76.201, 1.642,  3.300
-182.475, 76.122, 1.650,  3.350
-182.454, 76.042, 1.657,  3.400
-182.431, 75.962, 1.666,  3.450
-182.411, 75.881, 1.670,  3.500
-182.391, 75.799, 1.679,  3.550
-182.372, 75.717, 1.686,  3.600
-182.352, 75.635, 1.696,  3.650
-182.332, 75.552, 1.704,  3.700
-182.313, 75.469, 1.713,  3.750
-182.293, 75.385, 1.721,  3.800
-182.274, 75.301, 1.729,  3.850
-182.254, 75.216, 1.737,  3.900
-182.235, 75.131, 1.745,  3.950
-182.215, 75.046, 1.753,  4.000
-182.196, 74.960, 1.761,  4.050
-182.178, 74.874, 1.766,  4.100
-182.161, 74.786, 1.775,  4.150
-182.144, 74.699, 1.783,  4.200
-182.126, 74.611, 1.793,  4.250
-182.109, 74.523, 1.802,  4.300
-182.092, 74.434, 1.812,  4.350
-182.075, 74.344, 1.819,  4.400
-182.058, 74.255, 1.829,  4.450
-182.042, 74.164, 1.836,  4.500
-182.025, 74.074, 1.845,  4.550
-182.009, 73.983, 1.852,  4.600
-181.994, 73.891, 1.860,  4.650
-181.979, 73.799, 1.868,  4.700
-181.964, 73.706, 1.879,  4.750
-181.949, 73.613, 1.887,  4.800
-181.935, 73.519, 1.898,  4.850
-181.921, 73.425, 1.906,  4.900
-181.906, 73.330, 1.916,  4.950
-181.892, 73.235, 1.924,  5.000
-181.879, 73.139, 1.934,  5.050
-181.865, 73.043, 1.942,  5.100
-181.851, 72.947, 1.952,  5.150
-181.838, 72.849, 1.959,  5.200
-181.826, 72.752, 1.969,  5.250
-181.814, 72.654, 1.977,  5.300
-181.802, 72.555, 1.988,  5.350
-181.790, 72.456, 1.997,  5.400
-181.779, 72.356, 2.008,  5.450
-181.767, 72.256, 2.017,  5.500
-181.756, 72.155, 2.027,  5.550
-181.744, 72.054, 2.036,  5.600
-181.733, 71.953, 2.046,  5.650
-181.722, 71.851, 2.055,  5.700
-181.712, 71.748, 2.065,  5.750
-181.702, 71.645, 2.073,  5.800
-181.692, 71.541, 2.084,  5.850
-181.683, 71.437, 2.093,  5.900
-181.673, 71.332, 2.104,  5.950
-181.664, 71.227, 2.114,  6.000
-181.655, 71.121, 2.125,  6.050
-181.646, 71.015, 2.134,  6.100
-181.637, 70.908, 2.145,  6.150
-181.629, 70.801, 2.154,  6.200
-181.621, 70.693, 2.164,  6.250
-181.613, 70.585, 2.174,  6.300
-181.605, 70.476, 2.185,  6.350
-181.597, 70.367, 2.195,  6.400
-181.590, 70.257, 2.206,  6.450
-181.583, 70.146, 2.216,  6.500
-181.576, 70.035, 2.227,  6.550
-181.569, 69.924, 2.237,  6.600
-181.562, 69.812, 2.248,  6.650
-181.555, 69.699, 2.258,  6.700
-181.549, 69.586, 2.268,  6.750
-181.543, 69.472, 2.279,  6.800
-181.537, 69.358, 2.290,  6.850
-181.531, 69.243, 2.301,  6.900
-181.526, 69.128, 2.312,  6.950
