-183.800, 80.200, 0.000,  0.000
-183.800, 80.200, 0.000,  0.050
-183.800, 80.200, 0.000,  0.100
-183.800, 80.200, -0.012,  0.150
-183.800, 80.198, 0.036,  0.200
-183.800, 80.197, 0.025,  0.250
-183.798, 80.190, 0.176,  0.300
-183.793, 80.173, 0.364,  0.350
-183.785, 80.149, 0.509,  0.400
-183.775, 80.112, 0.810,  0.450
-183.759, 80.058, 1.167,  0.500
-183.738, 79.988, 1.467,  0.550
-183.714, 79.905, 1.752,  0.600
-183.686, 79.809, 2.017,  0.650
-183.653, 79.702, 2.274,  0.700
-183.615, 79.583, 2.527,  0.750
-183.572, 79.452, 2.779,  0.800
-183.524, 79.311, 3.030,  0.850
-183.469, 79.158, 3.280,  0.900
-183.409, 78.995, 3.529,  0.950
-183.347, 78.818, 3.799,  1.000
-183.283, 78.630, 4.053,  1.050
-183.214, 78.430, 4.300,  1.100
-183.139, 78.219, 4.542,  1.150
-183.058, 77.997, 4.781,  1.200
-182.979, 77.764, 5.019,  1.250
-182.898, 77.518, 5.255,  1.300
-182.813, 77.261, 5.487,  1.350
-182.725, 76.993, 5.716,  1.400
-182.639, 76.713, 5.931,  1.450
-182.554, 76.421, 6.152,  1.500
-182.467, 76.119, 6.373,  1.550
-182.378, 75.805, 6.591,  1.600
-182.293, 75.479, 6.795,  1.650
-182.211, 75.143, 7.005,  1.700
-182.129, 74.795, 7.216,  1.750
-182.051, 74.436, 7.416,  1.800
-181.977, 74.065, 7.619,  1.850
-181.905, 73.684, 7.824,  1.900
-181.838, 73.292, 8.019,  1.950
-181.776, 72.889, 8.218,  2.000
-181.719, 72.476, 8.412,  2.050
-181.667, 72.052, 8.607,  2.100
-181.619, 71.618, 8.802,  2.150
-181.576, 71.174, 8.993,  2.200
-181.537, 70.720, 9.183,  2.250
-181.503, 70.256, 9.371,  2.300
-181.474, 69.782, 9.558,  2.350
-181.449, 69.299, 9.744,  2.400
-181.428, 68.806, 9.927,  2.450
-181.410, 68.304, 10.109,  2.500
-181.396, 67.793, 10.289,  2.550
-181.384, 67.273, 10.468,  2.600
-181.376, 66.744, 10.645,  2.650
-181.369, 66.206, 10.821,  2.700
-181.365, 65.659, 10.996,  2.750
-181.363, 65.103, 11.169,  2.800
-181.362, 64.539, 11.341,  2.850
-181.362, 63.967, 11.512,  2.900
-181.363, 63.385, 11.681,  2.950
-181.365, 62.796, 11.850,  3.000
-181.367, 62.198, 12.018,  3.050
-181.370, 61.591, 12.184,  3.100
-181.372, 60.976, 12.349,  3.150
-181.375, 60.353, 12.514,  3.200
-181.378, 59.722, 12.677,  3.250
-181.380, 59.083, 12.840,  3.300
-181.383, 58.436, 13.002,  3.350
-181.385, 57.780, 13.163,  3.400
-181.387, 57.117, 13.323,  3.450
-181.388, 56.445, 13.482,  3.500
-181.390, 55.766, 13.640,  3.550
-181.391, 55.079, 13.798,  3.600
-181.392, 54.383, 13.955,  3.650
-181.393, 53.680, 14.111,  3.700
-181.393, 52.970, 14.266,  3.750
-181.394, 52.251, 14.421,  3.800
-181.394, 51.525, 14.574,  3.850
-181.394, 50.791, 14.727,  3.900
-181.394, 50.050, 14.880,  3.950
-181.394, 49.301, 15.031,  4.000
-181.394, 48.544, 15.182,  4.050
-181.394, 47.780, 15.333,  4.100
-181.394, 47.008, 15.482,  4.150
-181.394, 46.229, 15.631,  4.200
-181.394, 45.443, 15.779,  4.250
-181.394, 44.649, 15.926,  4.300
-181.394, 43.847, 16.073,  4.350
-181.394, 43.039, 16.219,  4.400
-181.394, 42.223, 16.364,  4.450
-181.394, 41.400, 16.509,  4.500
-181.394, 40.570, 16.653,  4.550
-181.394, 39.732, 16.797,  4.600
-181.394, 38.888, 16.939,  4.650
-181.393, 38.036, 17.081,  4.700
-181.393, 37.177, 17.223,  4.750
-181.393, 36.311, 17.363,  4.800
-181.392, 35.438, 17.503,  4.850
-181.392, 34.558, 17.643,  4.900
-181.391, 33.672, 17.781,  4.950
-181.391, 32.778, 17.920,  5.000
-181.390, 31.877, 18.057,  5.050
-181.389, 30.970, 18.194,  5.100
-181.388, 30.056, 18.330,  5.150
-181.388, 29.135, 18.466,  5.200
-181.387, 28.207, 18.601,  5.250
-181.386, 27.272, 18.735,  5.300
-181.385, 26.331, 18.868,  5.350
-181.383, 25.383, 19.002,  5.400
-181.382, 24.428, 19.134,  5.450
-181.381, 23.467, 19.266,  5.500
-181.380, 22.500, 19.397,  5.550
-181.378, 21.525, 19.528,  5.600
-181.377, 20.545, 19.657,  5.650
-181.375, 19.557, 19.787,  5.700
-181.373, 18.564, 19.916,  5.750
-181.372, 17.564, 20.044,  5.800
-181.370, 16.557, 20.171,  5.850
-181.368, 15.544, 20.298,  5.900
-181.366, 14.525, 20.425,  5.950
-181.364, 13.500, 20.550,  6.000
-181.362, 12.468, 20.676,  6.050
-181.360, 11.430, 20.800,  6.100
-181.358, 10.386, 20.924,  6.150
-181.356, 9.335, 21.047,  6.200
-181.353, 8.279, 21.170,  6.250
-181.351, 7.216, 21.293,  6.300
-181.348, 6.148, 21.414,  6.350
-181.346, 5.073, 21.535,  6.400
-181.343, 3.992, 21.656,  6.450
-181.340, 2.905, 21.776,  6.500
-181.337, 1.812, 21.895,  6.550
-181.334, 0.714, 22.014,  6.600
-181.331, -0.391, 22.132,  6.650
-181.328, -1.502, 22.250,  6.700
-181.325, -2.618, 22.367,  6.750
-181.322, -3.740, 22.484,  6.800
-181.318, -4.869, 22.600,  6.850
-181.315, -6.002, 22.715,  6.900
-181.311, -7.142, 22.830,  6.950
-181.308, -8.287, 22.944,  7.000
-181.304, -9.438, 23.058,  7.050
-181.300, -10.595, 23.172,  7.100
-181.296, -11.758, 23.284,  7.150
-181.292, -12.926, 23.396,  7.200
-181.288, -14.099, 23.508,  7.250
-181.284, -15.278, 23.619,  7.300
-181.280, -16.463, 23.730,  7.350
-181.276, -17.653, 23.840,  7.400
-181.271, -18.849, 23.950,  7.450
-181.267, -20.050, 24.059,  7.500
-181.262, -21.257, 24.167,  7.550
-181.257, -22.469, 24.275,  7.600
-181.253, -23.686, 24.382,  7.650
-181.248, -24.909, 24.489,  7.700
-181.243, -26.137, 24.596,  7.750
-181.238, -27.370, 24.702,  7.800
-181.233, -28.609, 24.807,  7.850
-181.227, -29.853, 24.912,  7.900
-181.222, -31.102, 25.016,  7.950
-181.216, -32.356, 25.120,  8.000
-181.211, -33.616, 25.224,  8.050
-181.205, -34.880, 25.327,  8.100
-181.199, -36.150, 25.429,  8.150
-181.194, -37.425, 25.531,  8.200
-181.188, -38.705, 25.632,  8.250
-181.182, -39.990, 25.733,  8.300
-181.175, -41.280, 25.834,  8.350
-181.169, -42.575, 25.933,  8.400
-181.163, -43.875, 26.033,  8.450
-181.156, -45.180, 26.132,  8.500
-181.150, -46.490, 26.231,  8.550
-181.143, -47.810, 26.532,  8.600
-181.136, -49.154, 26.973,  8.650
-181.129, -50.520, 27.400,  8.700
-181.122, -51.906, 27.815,  8.750
-181.115, -53.312, 28.220,  8.800
-181.107, -54.738, 28.614,  8.850
-181.099, -56.183, 28.999,  8.900
-181.092, -57.647, 29.373,  8.950
-181.084, -59.129, 29.738,  9.000
-181.075, -60.629, 30.092,  9.050
-181.067, -62.146, 30.436,  9.100
-181.058, -63.679, 30.770,  9.150
-181.049, -65.229, 31.094,  9.200
-181.040, -66.795, 31.407,  9.250
-181.031, -68.376, 31.710,  9.300
-181.021, -69.971, 32.003,  9.350
-181.011, -71.581, 32.286,  9.400
-181.001, -73.205, 32.559,  9.450
-180.990, -74.842, 32.822,  9.500
-180.980, -76.492, 33.076,  9.550
-180.969, -78.154, 33.322,  9.600
-180.957, -79.828, 33.558,  9.650
-180.946, -81.513, 33.787,  9.700
-180.934, -83.210, 34.007,  9.750
-180.923, -84.918, 34.220,  9.800
-180.911, -86.635, 34.425,  9.850
-180.899, -88.363, 34.624,  9.900
-180.887, -90.101, 34.816,  9.950
-180.874, -91.848, 35.001, 10.000
-180.862, -93.604, 35.181, 10.050
-180.849, -95.369, 35.355, 10.100
-180.836, -97.142, 35.524, 10.150
-180.823, -98.923, 35.688, 10.200
-180.810, -100.713, 35.847, 10.250
-180.797, -102.510, 36.002, 10.300
-180.783, -104.316, 36.152, 10.350
-180.769, -106.128, 36.299, 10.400
-180.754, -107.948, 36.442, 10.450
-180.740, -109.774, 36.581, 10.500
-180.725, -111.608, 36.718, 10.550
-180.710, -113.448, 36.851, 10.600
-180.695, -115.295, 36.981, 10.650
-180.679, -117.148, 37.109, 10.700
-180.664, -119.008, 37.234, 10.750
-180.648, -120.874, 37.357, 10.800
-180.632, -122.745, 37.478, 10.850
-180.615, -124.623, 37.596, 10.900
-180.599, -126.507, 37.713, 10.950
-180.582, -128.396, 37.828, 11.000
-180.565, -130.291, 37.941, 11.050
-180.547, -132.192, 38.053, 11.100
-180.530, -134.098, 38.163, 11.150
