6.500, -181.559, 70.161,-1.480, 2.215, 2.538, 0.323,1.590, -181.368,68.769, 0.064, 0.948, -0.070, -0.071
6.550, -181.552, 70.050,-1.483, 2.225, 2.550, 0.325,1.595, -181.368,68.660, 0.061, 0.941, -0.068, -0.069
6.600, -181.546, 69.938,-1.485, 2.236, 2.560, 0.325,1.599, -181.368,68.541, -0.058, 0.934, -0.066, -0.065
6.650, -181.539, 69.826,-1.487, 2.246, 2.571, 0.325,1.604, -181.368,68.431, -0.054, 0.928, -0.070, -0.069
6.700, -181.533, 69.714,-1.490, 2.257, 2.582, 0.325,1.609, -181.369,68.318, -0.052, 0.921, -0.068, -0.067
6.750, -181.528, 69.601,-1.492, 2.267, 2.594, 0.327,1.614, -181.369,68.208, 0.049, 0.915, -0.065, -0.066
6.800, -181.522, 69.487,-1.495, 2.278, 2.605, 0.327,1.619, -181.369,68.089, -0.047, 0.908, -0.063, -0.063
6.850, -181.517, 69.373,-1.497, 2.289, 2.616, 0.328,1.624, -181.369,67.980, 0.044, 0.902, -0.061, -0.061
6.900, -181.511, 69.258,-1.500, 2.300, 2.628, 0.328,1.629, -181.370,67.860, -0.042, 0.896, -0.059, -0.059
6.950, -181.506, 69.143,-1.502, 2.310, 2.640, 0.330,1.634, -181.370,67.751, 0.040, 0.890, -0.057, -0.057
7.000, -181.501, 69.027,-1.504, 2.321, 2.651, 0.330,1.639, -181.370,67.631, 0.037, 0.884, -0.055, -0.055
7.050, -181.496, 68.911,-1.506, 2.332, 2.663, 0.331,1.643, -181.370,67.512, -0.035, 0.878, -0.053, -0.053
7.100, -181.491, 68.794,-1.508, 2.344, 2.675, 0.332,1.648, -181.371,67.393, -0.033, 0.872, -0.055, -0.055
7.150, -181.487, 68.676,-1.510, 2.354, 2.686, 0.332,1.653, -181.371,67.277, -0.031, 0.866, -0.053, -0.053
7.200, -181.482, 68.558,-1.512, 2.366, 2.698, 0.332,1.658, -181.371,67.158, -0.030, 0.860, -0.051, -0.051
7.250, -181.478, 68.440,-1.514, 2.376, 2.710, 0.334,1.663, -181.371,67.038, -0.028, 0.854, -0.050, -0.049
7.300, -181.474, 68.320,-1.516, 2.388, 2.722, 0.335,1.668, -181.372,66.919, -0.026, 0.848, -0.048, -0.048
7.350, -181.470, 68.201,-1.518, 2.399, 2.734, 0.336,1.673, -181.372,66.799, -0.025, 0.843, -0.046, -0.046
7.400, -181.466, 68.080,-1.520, 2.410, 2.746, 0.336,1.678, -181.372,66.680, -0.023, 0.837, -0.045, -0.044
7.450, -181.462, 67.960,-1.522, 2.422, 2.758, 0.337,1.683, -181.372,66.561, -0.021, 0.832, -0.043, -0.043
7.500, -181.459, 67.838,-1.523, 2.433, 2.770, 0.337,1.688, -181.373,66.441, 0.020, 0.826, -0.044, -0.044
7.550, -181.455, 67.716,-1.525, 2.444, 2.782, 0.338,1.693, -181.373,66.322, 0.019, 0.821, -0.042, -0.042
7.600, -181.452, 67.594,-1.527, 2.456, 2.795, 0.339,1.698, -181.373,66.194, -0.018, 0.816, -0.040, -0.040
